49	673	3610	3158	3377	4506	5247	193	1642	3858	2312	4833	582	3762	4048	3051	898	167	5147	1634	1820
50	1895	655	2805	1772	4336	4454	888	328	3266	4680	1675	1349	742	4934	883	2842	3977	5199	260	2847
51	3459	2170	568	4968	4711	728	4204	4841	2641	1691	4010	2545	1641	682	1086	3608	4198	967	4829	4707
52	4993	2852	4546	271	2611	1331	3831	1453	699	2093	3724	550	5317	5133	2228	1907	3306	5255	5235	574
53	2049	2803	2237	1800	1666	4988	4622	2795	3571	1844	942	1532	4147	3437	178	100	176	5159	2922	2525
54	4417	3998	4732	3406	4318	631	4947	4887	2543	2931	3379	2869	4181	397	4248	4375	2340	893	270	1200
55	3842	2060	4836	4075	506	532	822	5314	4404	1056	3744	2205	4871	5086	4802	1376	319	1936	1391	3399
56	2	3169	1253	2804	5336	304	1348	2846	1443	3970	4457	1684	2324	4614	4579	4414	3201	2059	112	2053
57	2366	3630	2268	4936	5344	2874	2473	1387	976	3262	2498	643	2167	4300	4527	1688	2355	3047	2207	585
58	5223	1966	269	2171	1106	726	396	1359	4028	4966	423	4701	2007	371	901	4541	2650	4553	5201	3764
59	4437	3425	5058	5280	1205	4949	5206	4512	4953	4374	5235	5255	3306	752	1907	5324	5317	550	3724	3244
60	3048	3568	114	1172	964	4333	4709	2892	4212	491	2206	2816	1017	3497	4207	433	3914	779	2628	3973
61	1445	5176	3150	944	2685	4722	4358	4050	4355	1720	1713	2052	4771	1420	5113	1979	5082	459	4205	425
62	2198	318	4056	1378	4461	2902	4094	1736	38	3709	1591	4352	1956	1291	1176	4076	1485	4573	5006	2157
63	3910	1939	593	4065	499	113	3861	5151	2832	3247	3578	5064	3493	1679	169	1863	1555	1638	1074	2297
64	1050	3365	3944	3940	2633	1021	732	5054	1430	3209	93	3407	1209	3654	4114	2039	5240	2515	790	1901
65	496	834	3689	860	4266	3480	3675	3268	2624	654	895	625	2713	1851	465	3256	5031	4030	209	1849
66	3499	2328	1563	4563	1933	4354	3628	3951	3374	4750	28	743	3120	1753	4226	2979	1505	5001	4144	1559
67	1058	1047	2557	3116	1707	4464	3935	4015	1801	2422	2474	1918	533	1332	2005	5332	4898	537	5264	1750
68	1118	222	2375	1976	5136	4688	2935	2878	882	19	5079	3661	3335	3548	4955	2220	1708	1092	3230	158
69	949	1843	2311	4548	509	692	2235	4866	3413	739	1981	4624	618	2519	81	4150	2362	825	511	4760
70	80	4806	2175	3183	2018	5025	3588	4843	1722	4819	1059	848	2512	2440	5146	1094	6	2199	3449	3938
71	2648	277	1326	2921	3847	5241	1690	1867	252	4891	652	122	1169	4322	1988	4812	2928	3691	180	1626
72	1853	244	4744	824	1817	3536	5056	4758	2721	1661	2746	2163	3678	2277	5177	75	2761	2883	1095	4846
73	2211	649	3700	1199	919	82	1781	293	1203	273	4393	4979	5148	162	565	1588	3747	487	3545	207
74	4282	891	3288	3181	312	2675	2911	5231	2489	2635	4283	4032	3086	4954	3384	3430	2145	3314	2001	2405
75	2761	5177	2883	3678	1661	4758	3092	3039	939	1392	4568	2721	4846	90	5200	235	3100	2382	434	348
76	4280	2262	2266	3984	2751	1516	4103	4791	3261	452	4549	3121	4635	3470	4415	854	1938	3397	2651	3950
77	1622	2433	5128	614	2083	165	1302	3813	220	4778	5080	3519	691	2850	456	378	5117	3651	3583	1767
78	4848	2490	1090	1765	1631	3948	474	3712	1509	3609	4386	2487	2801	1811	4649	3380	1628	1717	4279	1665
79	2322	802	2709	170	564	106	3934	3705	1311	3408	1316	1823	1583	4117	3060	4901	4640	2919	347	2700
80	70	4806	2175	3183	2018	3588	5025	4843	1722	4819	2512	1059	848	2440	5146	1094	6	2199	3449	3938
81	4150	2519	4760	4624	618	1981	2362	3812	1762	739	2784	511	3204	3413	1667	2771	4604	825	4897	4866
82	919	1199	1781	3700	2211	73	649	1203	4393	4979	5148	162	565	1588	487	3545	293	273	3747	207
83	754	413	3465	4255	1129	3594	867	3875	2684	1605	2186	766	3503	3214	4678	1368	3105	862	1464	3475
84	3631	4518	916	420	4408	2714	4736	4154	2513	3382	2417	1829	3074	99	2240	3435	3178	3672	3368	3161
85	1548	4035	1171	1864	2026	933	3399	4723	1159	5086	2205	1716	646	5238	1262	3295	1302	5302	614	4774
86	1872	4014	4631	1527	2711	2482	1473	3184	2410	4664	3508	747	5298	2841	1140	3409	2465	4770	3174	5029
87	2888	4824	150	5140	4700	3389	2203	5188	3703	2279	5	145	1043	4460	5248	2873	233	1627	3721	1112
88	3428	284	4570	110	2241	4727	1796	2294	872	4216	4291	1674	1968	2423	1873	4970	868	4915	2161	4440
89	5023	2965	1927	4051	1536	809	500	2571	2655	4426	4003	2566	660	5219	473	4001	4940	2273	4485	3656
90	5200	235	4846	3100	2382	348	1787	4071	1197	434	813	160	4284	2742	3811	339	3192	1369	39	3092
91	791	1773	4111	1837	4497	310	5290	2589	2481	2890	1	3928	4303	3947	4690	2541	505	3734	3794	196
92	680	3868	3212	4323	5270	23	3808	2149	683	4134	3590	2578	653	1996	2976	4024	786	441	3344	1847
93	790	1209	2515	5054	732	5240	3209	1901	1021	1430	2039	4488	3944	2633	3940	3407	3365	5294	64	4383
94	4761	3612	2544	1802	455	3945	2048	2046	1066	4595	5320	470	3692	893	4495	3645	4674	3375	3171	1355
95	4310	3226	198	3161	29	4285	1183	186	4385	4249	829	2592	2426	1398	836	1849	1533	209	1581	3480
96	4403	3929	2248	2572	393	2604	3369	2726	4160	3412	3550	3332	4288	714	3896	3354	4491	1045	3213	4057
97	3301	4781	2063	3959	1093	4734	3681	3570	2082	4583	5183	4517	4343	4790	2071	4795	3478	4365	2033	2985
98	4244	2661	3186	3948	1765	1631	3541	760	1937	2797	4386	971	4616	906	4925	4494	411	1628	4353	3554
99	3074	1829	4408	4736	4154	420	916	2714	4518	4340	2240	84	3631	3178	828	3435	2593	2417	1897	324
100	4177	178	3833	2727	305	4147	4894	2585	3834	664	2525	2022	5159	2922	2529	1666	1532	942	803	4463
101	3722	1792	2903	3758	4560	4455	2476	2125	2511	4200	2133	4199	4141	4221	787	1892	3305	2089	3942	1877
102	1379	299	3419	359	3971	5132	3616	296	4157	2964	4845	1986	3203	1439	5088	5285	2858	713	3649	4779
103	4741	2318	2236	1460	497	4072	5149	1076	2734	1542	928	4793	3159	1512	3635	3416	912	2915	816	4186
104	2403	2754	5316	2500	4247	475	3617	2546	3442	2628	3973	4441	3349	578	4620	2816	491	4709	4333	4212
105	3544	1952	774	1189	190	3073	5295	1669	4764	1258	2326	1167	1959	2552	2718	330	4910	3229	4020	161
106	564	170	3705	3408	1583	3934	3060	4901	4640	2919	347	4324	197	2700	957	3270	3172	5249	1896	3542
107	4509	135	250	3592	3558	3062	4572	3315	3746	4645	5063	1054	748	2080	4755	2386	5306	5198	1841	3333
108	3317	3957	326	3870	4856	1886	2864	2466	4384	276	3814	2360	1871	4427	2427	3855	1204	4978	5053	3117
109	1491	5292	1024	4839	5061	2961	3802	1340	3461	1165	3881	3441	1414	1848	3736	1285	876	5134	3780	4290
110	4570	3428	284	4727	1796	2294	872	88	1674	4216	4973	4140	4656	1520	4440	3486	5179	5178	4970	1873
111	4514	3293	490	1244	665	138	3311	1760	3702	5118	365	472	2072	5283	4407	3668	288	1719	4637	3534
112	2053	1908	1458	1587	880	947	1913	2043	2145	3088	1904	1380	5231	4773	4954	3181	891	1753	4410	3374
113	4065	499	5151	3861	63	3910	593	3578	1939	2832	3247	5064	1679	3493	169	1863	1074	1638	1555	1080
114	1172	4333	491	4709	2816	4212	964	2206	2892	1017	3497	4207	779	433	3914	2628	3973	4441	3442	2546
115	2132	4909	4525	1236	675	3276	5085	870	4503	1271	1113	2926	817	858	2216	4728	2139	1191	1973	846
116	749	2558	1503	2658	3304	581	3004	763	3669	3228	4294	4561	1756	236	4107	2148	1488	3786	1455	853
117	2443	4893	2739	1339	4326	1390	262	1011	1522	4874	388	4312	4720	1233	3054	4928	2708	3598	1260	3962
118	3511	2196	3112	5011	2894	4040	5353	1355	147	3792	2506	4351	3974	4276	2342	3220	4001	4940	3656	809
119	3799	5137	3143	5163	5348	5335	5090	2042	4677	2688	1124	5093	3318	414	5187	656	4960	3836	2951	3593
120	403	24	5059	3310	668	390	2122	3458	2032	3972	1031	326	2225	588	696	2305	3036	108	3317	3957
121	2454	734	5210	4810	2974	3267	4073	2940	4904	3708	595	3696	5016	4788	1693	5051	5010	2338	442	4689
122	652	1988	4812	3574	1847	3234	1626	321	2976	4634	5027	4359	4786	1016	3274	3691	180	4667	1996	1169
123	4759	3607	1150	3418	3056	4691	4342	4704	5194	3816	5038	3371	2843	3279	2681	5135	2993	316	4320	4341
124	1467	3807	4515	507	2030	4985	5355	1768	1012	1383	628	1953	2774	1685	4443	1315	3907	3392	4425	648
125	270	4257	1442	1200	1738	1060	4109	1714	2893	3546	1858	4530	3471	3272	529	2189	4313	4499	397	1793
126	5162	3031	1280	3429	225	3634	3057	2777	2285	3303	3394	3395	3085	5175	2831	1499	2932	3772	2848	531
127	1300	2944	4233	3083	3227	5019	3784	5122	3072	4259	1774	2629	1549	2396	800	9	2488	4401	556	3490
128	4302	1514	935	4575	605	2461	3960	179	5346	517	1608	1888	4801	4026	1249	3961	4652	1780	2453	2662
129	2185	2869	4511	4181	616	2931	4668	3258	2467	1545	4867	851	1114	609	2425	5313	270	781	1621	2610
130	4486	1547	2064	2127	3343	1681	2480	3218	526	679	368	1309	3131	4348	2822	1639	2444	153	4349	865
131	553	4184	1729	461	2781	1296	3119	2756	587	4007	402	4242	1958	3606	4000	2555	4581	4948	818	1816
132	4794	805	238	4762	4277	2446	5266	410	4641	1612	3752	1577	1284	5239	1644	4580	2573	2606	2659	4405
133	3001	4381	3880	815	2141	4606	13	2364	3423	2329	4070	3165	437	1009	3879	2126	5333	3040	705	1836
134	1721	3781	1314	1850	3779	4879	3819	5115	3495	1230	3210	3549	3391	3719	5216	4331	4232	171	5030	5350
135	4509	250	107	3592	3558	3062	4572	3315	3746	4645	5063	1054	2080	748	4755	2386	5306	5198	1841	3333
136	3141	1759	956	4787	3235	2098	1797	4131	4390	1629	1487	3221	4610	280	2509	4930	2590	439	4039	4148
137	5142	3334	2431	4224	1620	2615	3832	2905	929	5018	2827	644	1513	4526	1273	4913	1712	3667	4228	698
138	665	3293	4514	111	3702	490	4076	1244	3311	1760	5118	365	472	1291	4573	3668	1719	5283	2796	1377
139	4183	4935	3003	2696	4049	874	253	3760	3537	4652	2081	3961	4476	2461	605	4575	1514	935	128	4302
140	428	349	1993	4749	453	3897	635	5310	5167	4246	4816	1989	2925	2698	4387	3526	3102	3902	4263	727
141	778	1072	3028	1590	1894	3197	5282	601	286	5331	3782	1807	968	2743	4822	2706	1737	2113	2413	5214
142	932	2223	1274	1977	4418	3398	2591	2351	3745	3142	3346	1477	3576	4155	1322	3883	4064	5042	2607	4588
143	1702	3901	4025	2088	3185	3975	3319	2934	1598	2662	2453	1780	4026	1249	4801	1888	1608	517	3035	179
144	261	3716	3041	4997	1288	5189	797	2531	3765	1432	2182	1240	1550	525	2483	812	707	1160	1931	3337
145	3703	2279	5188	2203	1112	3389	4930	2509	280	2590	2835	3721	1627	5	2888	4460	1043	2430	3067	3078
146	2719	3440	2445	2554	229	2900	364	3651	4315	624	40	3876	1261	3679	1152	2400	1899	3195	1290	2219
147	5353	3792	118	3511	1355	520	4159	662	2342	2196	3112	203	4276	195	686	5011	473	1672	4253	1318
148	2737	3410	1264	5275	1108	5274	2372	1882	1096	1461	4972	155	1494	1922	5052	5074	223	443	4230	831
149	3068	2218	5303	1161	4273	4289	5267	3666	450	2310	1424	4193	2798	4482	5026	1798	4842	1297	4430	2204
150	4700	5140	4824	87	2888	3389	2203	5188	2279	3703	5	1043	4460	145	5248	2873	233	1627	3721	2835
151	1881	2112	2086	323	3582	3081	1489	4293	4920	855	3851	4251	4306	3642	1529	2027	3849	199	4522	1603
152	3134	281	353	2673	3556	2994	5245	4803	4138	2278	292	3507	2173	4100	1352	5297	3596	1178	3127	3862
153	4349	792	865	2448	4911	2449	5269	2866	4775	1639	5347	314	3573	694	3551	2699	368	679	1309	526
154	823	5129	2344	2950	2299	1019	2345	2435	1750	249	343	2526	5039	1089	4756	2308	320	2799	5264	2581
155	5274	5074	1882	5275	911	489	3805	831	2528	4902	1264	2737	4059	2470	3291	3655	4211	148	3865	4090
156	738	463	2084	508	3533	3453	4725	2007	4701	4462	5195	3087	4696	2767	2899	2073	2381	3963	4301	1586
157	1475	555	5126	3990	3339	2222	3707	1677	4058	1663	599	1535	4666	215	1452	2814	4868	3742	3405	3221
158	4179	1193	4654	5034	1158	1932	3238	1092	3817	3230	5157	4955	2220	5042	2607	4064	4155	3883	1322	3576
159	1082	2758	3104	806	4029	5192	4170	3207	1891	4445	3411	5185	1643	3561	4089	3196	2286	4081	1528	758
160	813	1197	4071	2742	4284	1787	348	434	3811	2382	3100	339	235	3192	5200	4846	1369	90	39	3092
161	2762	285	3073	105	3954	5191	3544	4474	1189	1952	774	190	2718	4020	1726	5295	1669	1258	4764	2326
162	565	5148	4979	1588	1203	4393	487	3545	82	1781	919	1199	3700	2211	73	649	293	273	3747	1177
163	1610	4888	2830	4776	615	2353	4345	3562	2674	3806	4989	3962	1260	3598	2708	4928	3054	1233	4720	1522
164	3360	1965	3585	2479	2239	3193	2093	5133	1448	2671	3831	1453	699	1232	953	4219	4626	3964	1006	1186
165	220	3519	4778	5080	691	5128	2850	456	5117	651	4214	5204	5356	1020	1746	4943	2219	1899	1290	3195
166	4253	1318	1672	4258	3618	3976	4513	937	4485	473	2588	5219	2273	2566	2140	686	4003	660	2655	4051
167	3051	898	4048	547	4428	1023	5326	2806	4942	3677	2970	840	903	4651	4924	3810	936	2930	4800	5196
168	189	2455	5151	1939	3910	63	113	4065	499	593	3861	2832	3247	3578	5064	1679	3493	169	1863	1555
169	1679	3493	1863	5064	3578	1074	2832	3247	1638	3861	499	1080	1555	593	2297	2421	4065	3924	2617	113
170	564	106	3705	3408	1583	3934	3060	4901	4640	2919	347	4324	197	2700	957	3270	3172	5249	1896	3542
171	4708	4232	5030	5252	3549	3391	946	267	1623	3987	4510	819	4054	2564	4245	16	5268	1230	5279	5301
172	3644	1214	3494	3828	4423	2065	1521	1330	3986	5207	1068	596	781	1153	12	2425	1225	2357	1114	4937
173	1757	2002	1486	4062	4540	750	504	1860	5309	560	3633	1970	2339	3013	1943	446	1153	557	3828	4937
174	421	4826	2625	1519	2213	4234	4646	1342	4739	2459	369	3323	4994	3347	1832	4066	2704	3361	2942	2587
175	1697	1754	2124	4120	4	1648	1206	810	1967	603	4096	1218	4850	4038	703	1186	3431	4892	574	1766
176	1800	3571	2795	4622	4988	2237	1844	1160	3437	942	1931	1532	812	3658	4463	53	2529	2922	5159	2525
177	2891	2463	1878	4931	2620	1874	2215	4057	4491	3213	3354	1045	3896	714	4288	3332	3550	4532	3412	4160
178	2727	305	4147	100	4894	2585	3834	664	2525	2022	5159	2922	2529	4177	3833	1532	4463	3658	942	803
179	5346	3960	517	1608	1888	4801	1249	4026	4302	128	935	1514	4575	605	2461	3961	1338	4652	4585	2880
180	3691	4667	2109	1016	5027	4786	4359	1917	1169	4537	321	1626	3234	4812	1988	4665	122	652	2121	4077
181	2811	5169	3026	482	4996	2815	4215	4053	5281	2649	2613	4987	1715	4196	2496	1718	5212	3082	4796	4958
182	1653	3837	2982	2631	4241	4995	4524	37	2870	217	2062	4404	3774	532	146	2719	2445	3440	2554	2900
183	3770	2478	1972	1411	3863	3893	546	1551	2773	1703	1673	372	3115	2347	5081	1451	237	3791	4785	638
184	3522	1227	4735	1647	2517	3587	3414	2392	4884	185	1592	2214	2287	3111	4484	5101	4171	3815	466	36
185	1592	4484	2214	2287	5101	4171	3815	466	2200	3111	685	4006	3751	36	2945	3038	4884	2392	3414	3587
186	2592	2426	1183	4285	1398	836	1849	209	1533	2733	3462	3492	2977	1539	3480	4266	834	3328	4852	3236
187	3531	1028	308	2646	590	2061	4569	4975	1061	2906	687	292	3862	2278	206	4459	3528	3507	294	4818
188	3376	4825	659	4671	2602	3886	4834	2752	1808	997	4156	4661	322	3597	1569	1838	4939	1405	5021	2819
189	168	2455	5151	1939	3910	63	113	4065	499	593	3861	2832	3247	3578	5064	1679	3493	169	1863	1555
190	774	1952	1189	2552	4764	1959	2326	1167	5295	1669	1258	3544	2718	105	330	4910	3073	3229	4020	4367
191	221	3402	5066	4118	1414	1340	3441	4839	2499	1495	4807	1406	5287	1179	617	856	721	4395	3939	2000
192	2701	2910	1805	3793	5329	3911	4650	2524	2772	569	2295	1553	3827	4951	667	4555	2076	4615	2776	678
193	5247	1642	3858	582	4833	2312	3762	1634	1820	351	3222	5147	3438	2194	2730	3300	3888	2860	4821	3051
194	3905	255	4449	4034	3749	2079	1069	3773	2442	1259	3189	448	4067	4112	549	3146	1747	5352	3572	4568
195	5078	1102	2532	2342	686	937	2588	4258	1672	4253	166	3618	1318	4513	3976	4485	473	2273	5219	2140
196	2115	505	3794	3734	2890	3928	1	4303	3947	4690	2541	791	4111	5290	1837	2481	1773	310	2589	4497
197	2700	957	3270	4324	347	3172	2919	4640	4901	5249	1896	3060	3542	334	2645	4766	1143	3705	3408	1583
198	95	4310	3226	4285	3161	1183	29	186	4249	829	2592	2426	1398	836	1849	1533	209	3480	4385	2733
199	4522	3849	4576	855	5089	2027	4920	4293	3851	1603	1529	3642	4306	3582	2686	4243	2086	2112	2741	1489
200	5067	324	1897	828	2593	4340	2269	4154	4736	99	3074	1829	4408	1890	1449	420	916	2714	84	4518
201	1658	2102	1727	4166	4165	3021	2790	1073	846	4503	850	1776	2129	3477	4525	897	5085	870	2536	1484
202	1689	536	1962	2966	1914	3701	2826	837	2527	4329	4681	1985	535	3044	992	33	672	1125	2810	2224
203	358	2532	1102	5078	195	3757	2342	662	520	686	937	2588	4258	1672	4253	166	1318	3618	4513	3976
204	5098	602	2953	5139	2794	2399	3225	776	4564	3554	4925	411	4353	2104	906	4494	971	2797	4616	1628
205	2385	1969	42	905	799	1831	3763	1103	1077	3194	2710	4213	2862	4262	2390	3637	3123	1617	3964	1006
206	294	4975	4459	2736	4906	1061	1422	2325	2906	2070	1028	3531	4533	187	966	2646	4617	769	950	2061
207	3024	838	2563	3042	3747	1210	273	293	2744	649	73	2211	3700	1199	1781	919	82	4393	1203	4979
208	1018	2732	3659	2208	3401	2644	1425	3787	755	5220	940	875	2837	4161	1561	2818	1002	835	2420	4450
209	1849	836	1398	1533	3480	4266	834	2426	65	2592	496	3689	860	4030	3675	3268	2624	654	895	625
210	3182	2387	1676	826	4632	977	4657	3932	3826	2664	2144	2380	3767	1410	2618	1815	3512	2230	3466	3714
211	1500	2937	4394	2263	3316	3695	2667	4890	1980	3000	1682	3788	2904	4078	2244	5321	1957	405	2391	3010
212	4798	3821	1404	1350	1175	5043	1565	5009	3405	3742	4868	1487	2814	3221	1629	3000	215	4390	1535	1452
213	4182	5323	1173	2259	1085	2568	5271	4965	3223	3122	2728	782	2169	2936	2896	4098	2296	878	2146	4571
214	4969	612	2551	2660	454	239	4747	1582	1791	2907	5296	4439	5299	2288	498	1141	899	332	4636	3501
215	1535	599	2814	3707	4058	2222	3990	1663	1677	3339	555	1475	1452	4868	4666	5126	157	3742	3405	1565
216	4370	541	384	3498	2437	5014	401	407	2077	2242	4117	1316	1143	4766	2645	334	3542	1896	5249	3172
217	2062	2870	37	4524	4995	2445	3440	146	2719	182	1653	3837	2982	229	2554	2900	4241	364	2616	2631
218	3900	4337	4178	2439	3906	561	3946	2327	2078	4923	4918	3982	986	4705	1212	4889	3246	2668	1518	3250
219	357	3800	1686	2849	245	2553	3372	4295	3199	3383	2791	4884	2945	3038	3751	36	4006	685	2200	466
220	4778	5080	3519	691	165	5128	2850	456	5117	651	4214	5356	5204	5050	1020	1746	4943	2219	1290	1899
221	3402	4118	191	5066	2499	1495	4807	1406	5287	617	1179	721	856	4395	2000	3939	981	4203	1414	1340
222	68	1118	2375	1976	5136	4688	2935	2878	882	19	5079	3661	3335	3548	4955	2220	1708	1092	3230	158
223	1461	1096	3066	2372	1108	1494	1922	148	3410	2737	1264	5052	1659	2908	4972	5275	443	1882	5274	3089
224	983	881	1660	2341	2507	5124	832	4869	2745	4682	1188	1014	337	2570	4456	5062	2699	3551	694	4911
225	3057	2777	3634	3394	3085	3395	1499	3031	126	1280	3246	3429	4705	4918	3982	986	2078	3946	2327	4923
226	3224	1426	288	2504	1266	1995	1126	592	4409	3018	3822	4407	1740	2072	2984	1840	2514	1055	3025	4637
227	4307	1219	2365	1144	1131	2707	1447	818	1816	4948	4581	2555	3949	4731	1912	3627	2374	4252	1306	4055
228	4765	503	1457	4699	4164	3843	5084	539	3287	1286	1078	1434	1859	1856	5048	4194	2301	1824	2865	2502
229	2616	4900	2719	146	4097	1584	3651	3440	2445	3676	3108	3271	3813	2554	2900	40	3876	364	4315	624
230	1597	4479	3913	771	1386	951	4400	1395	538	5095	2822	3218	2480	1639	3573	314	5347	153	4349	792
231	4961	3586	4341	2621	1367	4881	1139	1242	804	1000	1337	399	316	2348	2924	329	909	1270	4320	2843
232	1893	974	3931	4746	338	3107	2724	266	1224	3422	47	1984	4861	431	4113	718	1275	3252	3128	3704
233	2873	5248	258	2245	1699	3622	3058	4963	3694	3979	2803	2049	1666	53	4177	100	3833	178	2237	959
234	5213	637	2209	1247	3989	2313	3318	414	341	2096	701	1998	5335	4960	1124	5163	5093	4677	2042	3143
235	5200	3100	90	4846	2382	348	1787	4071	1197	434	813	160	4284	2742	3811	339	3192	1369	39	3092
236	1756	2148	1488	4107	4561	3304	116	1503	2558	749	3669	2658	2331	581	3004	763	2612	5293	4335	4294
237	3115	3567	3595	4886	4613	4729	2923	2749	5075	2478	3604	372	1673	3133	2347	5081	2773	1703	546	1551
238	5112	4642	4325	4023	4218	830	3381	4611	2283	435	2663	1670	3242	2450	4919	30	1465	3424	2290	4794
239	2660	612	4969	214	4747	454	2907	2551	4439	5299	1582	1141	1791	899	5296	2288	498	332	4636	3501
