118	1	0	0	0	0	1	20	851	485	606	1	3103	226973	153633	70170
119	1	0	0	0	0	1	20	1116	436	174	1	12	827	90	162
120	1	1	0	0	0	1	20	619	302	176	1	0	0	0	0
121	1	0	0	0	0	1	20	1025	747	244	1	9	1229	144	328
122	1	0	0	0	0	1	20	892	498	373	1	1	43	0	9
123	1	0	0	0	0	1	20	3319	1803	1165	1	89	17119	12921	6288
124	1	0	0	0	0	1	20	1441	574	519	1	14	1270	211	663
125	1	0	0	0	0	1	20	1396	807	197	1	3103	226966	153656	70197
126	1	1	0	0	0	1	20	1160	532	485	1	3558	275657	197299	85546
127	1	3	3	0	3	1	20	1481	1156	117	1	3	101	0	52
128	1	0	0	0	0	1	20	1165	460	878	1	0	0	0	0
129	1	0	0	0	0	1	20	785	488	85	1	3	233	2	5
130	1	0	0	0	0	1	20	1034	638	213	1	155	12211	5287	2857
131	1	0	0	0	0	1	20	973	638	226	1	3	588	166	45
132	1	0	0	0	0	1	20	1097	428	76	1	993	92801	56221	32492
133	1	0	0	0	0	1	20	761	334	341	1	54	6515	1471	2427
134	1	0	0	0	0	1	20	1436	751	327	1	33	2371	1222	639
135	1	0	0	0	0	1	20	1191	301	268	1	2	100	0	30
136	1	1	56	0	33	1	20	827	449	102	1	2	31	7	6
137	1	0	0	0	0	1	20	812	434	104	1	5	506	3	215
138	1	0	0	0	0	1	20	824	446	103	1	21	1083	425	301
139	1	1	1	0	1	1	20	1116	695	458	1	4	166	18	91
140	1	0	0	0	0	1	20	1288	738	163	1	32	4150	964	1448
141	1	0	0	0	0	1	20	1215	728	228	1	0	0	0	0
142	1	0	0	0	0	1	20	1062	750	251	1	3111	227183	153848	70287
143	1	1	0	0	0	1	20	1146	441	139	1	31	3184	740	1249
144	1	2	0	0	0	1	20	1573	764	473	1	1	58	0	16
145	1	0	0	0	0	1	20	929	304	211	1	66	10184	5028	4949
146	1	0	0	0	0	1	20	1024	683	102	1	3108	227100	153892	70241
147	1	0	0	0	0	1	20	801	273	134	1	0	0	0	0
148	1	0	0	0	0	1	20	1165	483	254	1	1091	103784	64191	30242
149	1	0	0	0	0	1	20	2543	1917	931	1	96	11937	7008	3950
150	1	1	1	0	1	1	20	1219	608	171	1	3657	280807	201393	86199
151	1	0	0	0	0	1	20	2522	1960	906	1	77	10101	5043	3920
152	1	0	0	0	0	1	20	2896	2158	905	1	15	1219	455	416
153	1	0	0	0	0	1	20	1454	671	334	1	707	65187	32923	18686
154	1	0	0	0	0	1	20	758	465	237	1	417	42143	18073	12792
155	1	0	0	0	0	1	20	1027	522	208	1	128	15794	5160	4992
156	1	0	0	0	0	1	20	1330	547	502	1	155	23661	13962	10254
157	1	0	0	0	0	1	20	1061	498	146	1	980	86541	47261	24968
158	1	0	0	0	0	1	20	843	526	178	1	3845	286603	204678	86125
159	1	0	0	0	0	1	20	1504	747	431	1	399	40195	17400	12399
160	1	0	0	0	0	1	20	1266	776	244	1	1115	107134	62888	32196
161	1	1	29	0	1	1	20	1081	272	145	1	1	33	0	23
162	1	1	20	0	1	1	20	773	390	10	1	60	5527	2896	1348
163	1	0	0	0	0	1	20	1176	476	298	1	1	25	0	4
164	1	0	0	0	0	1	20	934	664	174	1	3349	252192	176923	78855
165	1	1	0	0	0	1	20	1547	1153	207	1	550	60469	38261	21056
166	1	3	7	6	4	1	20	2120	980	389	1	22	3244	1797	1169
167	1	0	0	0	0	1	20	1993	1080	1072	1	101	13728	9023	5298
168	1	0	0	0	0	1	20	736	359	198	1	0	0	0	0
169	1	0	0	0	0	1	20	1290	748	175	1	407	46037	27446	15922
170	1	0	0	0	0	1	20	1384	939	171	1	4	295	42	64
171	1	0	0	0	0	1	20	1704	787	505	1	0	0	0	0
172	1	0	0	0	0	1	20	2209	1225	419	1	0	0	0	0
173	1	1	0	0	0	1	20	664	378	227	1	1	28	0	2
174	1	0	0	0	0	1	20	924	553	209	1	6	417	282	97
175	1	0	0	0	0	1	20	970	325	231	1	16	940	243	287
176	1	0	0	0	0	1	20	1357	503	330	1	2	540	137	25
177	1	0	0	0	0	1	20	875	341	287	1	3147	232958	159342	72001
178	1	0	0	0	0	1	20	877	410	441	1	31	2523	979	1183
179	1	0	0	0	0	1	20	1495	614	693	1	3	553	281	125
180	1	0	0	0	0	1	20	1314	506	534	1	21	2930	1019	736
181	1	0	0	0	0	1	20	1967	863	667	1	1362	198041	163443	70512
182	1	0	0	0	0	1	20	1815	1077	379	1	152	17503	5576	5697
183	1	0	0	0	0	1	20	1271	539	448	1	0	0	0	0
184	1	0	0	0	0	1	20	802	274	150	1	4	302	65	92
185	1	155	15939	5886	6396	1	20	690	259	167	1	3946	301112	220402	95170
186	1	0	0	0	0	1	20	1210	609	321	1	558	57839	30275	18993
187	1	0	0	0	0	1	20	1322	915	473	1	371	40124	19613	12532
188	1	0	0	0	0	1	20	1761	867	944	1	3449	289547	215199	91780
189	1	0	0	0	0	1	20	2375	1131	1048	1	2094	224539	169275	71547
190	1	0	0	0	0	1	20	1539	715	1051	1	525	88489	67490	32121
191	1	0	0	0	0	1	20	1722	842	670	1	21	1842	508	866
192	1	0	0	0	0	1	20	4026	2754	1914	1	3735	330597	255244	106997
193	1	0	0	0	0	1	20	3458	2202	1104	1	2777	311675	255439	107332
194	1	0	0	0	0	1	20	2291	1069	1303	1	5009	415988	330965	133807
195	1	0	0	0	0	1	20	2097	1024	395	1	29	3070	1530	862
196	1	0	0	0	0	1	20	2362	895	512	1	5	580	272	156
197	1	0	0	0	0	1	20	1567	962	447	1	3	82	2	69
198	1	0	0	0	0	1	20	1766	1036	610	1	3103	226960	153656	70199
199	1	0	0	0	0	1	20	1163	514	448	1	0	0	0	0
200	1	0	0	0	0	1	20	2705	1170	1678	1	3132	229470	155925	71202
201	1	0	0	0	0	1	20	1232	562	124	1	0	0	0	0
202	1	0	0	0	0	1	20	1835	742	557	1	3165	234078	159802	72722
203	1	0	0	0	0	1	20	873	168	270	1	0	0	0	0
204	1	0	0	0	0	1	20	672	197	243	1	13	1752	611	356
205	1	0	0	0	0	1	20	1322	584	874	1	31	4310	1073	1391
206	1	0	0	0	0	1	20	3044	1589	945	1	19	2027	486	858
207	1	0	0	0	0	1	20	833	605	275	1	76	6641	2911	2460
208	1	0	0	0	0	1	20	1252	851	130	1	125	12168	4494	4221
209	1	0	0	0	0	1	20	572	149	126	1	3	130	0	51
210	1	0	0	0	0	1	20	950	653	193	1	65	4181	2538	916
211	1	1	0	0	0	1	20	638	351	218	1	3112	227742	154128	70305
212	1	0	0	0	0	1	20	1433	740	593	1	3	184	65	79
213	1	0	0	0	0	1	20	1710	757	577	1	206	26746	16986	9588
214	1	0	0	0	0	1	20	726	508	240	1	54	3155	1667	959
215	1	0	0	0	0	1	20	620	424	94	1	3676	281548	203406	89195
216	1	0	0	0	0	1	20	564	112	129	1	3	122	25	54
217	1	0	0	0	0	1	20	3076	1568	968	1	8	1562	910	528
218	1	0	0	0	0	1	20	1830	1075	290	1	614	61226	34023	19064
219	1	0	0	0	0	1	20	1464	485	707	1	0	0	0	0
220	1	0	0	0	0	1	20	1445	384	606	1	8	896	201	349
221	1	0	0	0	0	1	20	2231	1814	706	1	20	2269	995	1023
222	1	0	0	0	0	1	20	846	552	123	1	0	0	0	0
223	1	0	0	0	0	1	20	2253	1862	699	1	16	1928	706	913
224	1	0	0	0	0	1	20	1442	694	188	1	7	881	323	171
225	1	0	0	0	0	1	20	759	434	166	1	868	91952	60202	32362
226	1	0	0	0	0	1	20	1437	1064	397	1	3105	227065	153710	70224
227	1	0	0	0	0	1	20	1010	684	206	1	13	982	223	413
228	1	0	0	0	0	1	20	482	239	104	1	49	2885	1577	883
229	1	0	0	0	0	1	20	1007	498	251	1	259	20989	6557	6505
230	1	1	16	0	0	1	20	644	405	112	1	3112	227618	154302	70462
231	1	0	0	0	0	1	20	999	415	186	1	3	105	0	34
232	1	0	0	0	0	1	20	671	492	280	1	3	69	7	41
233	1	0	0	0	0	1	20	945	472	426	1	1	44	0	30
234	1	0	0	0	0	1	20	1009	443	156	1	570	49306	24074	13567
235	1	0	0	0	0	1	20	714	325	203	1	3103	227000	153660	70197
236	1	0	0	0	0	1	20	2598	1113	909	1	13	1353	511	550
237	1	0	0	0	0	1	20	1106	651	127	1	830	84030	47549	25372
238	1	3	94	17	66	1	20	514	169	69	1	158	13775	3457	4020
239	1	1	62	0	1	1	20	1205	635	173	1	4	168	37	46
240	1	0	0	0	0	1	20	1104	698	659	1	843	85084	48288	25618
241	1	0	0	0	0	1	20	3672	2562	1637	1	16	2964	1740	999
242	1	0	0	0	0	1	20	686	310	343	1	1082	104689	66188	36358
243	1	2	0	0	0	1	20	2116	1058	1141	1	7021	567907	464833	179712
244	1	0	0	0	0	1	20	1177	503	460	1	46	6247	1305	1879
245	1	0	0	0	0	1	20	1677	520	568	1	23	2836	907	1061
246	1	0	0	0	0	1	20	1087	350	224	1	2023	207183	155258	71666
247	1	1	1	0	1	1	20	1031	601	485	1	0	0	0	0
248	1	1	0	0	0	1	20	1097	706	165	1	3279	244500	168054	74462
249	1	0	0	0	0	1	20	1578	802	310	1	0	0	0	0
250	1	0	0	0	0	1	20	1081	421	230	1	0	0	0	0
251	1	0	0	0	0	1	20	1750	1350	537	1	199	13967	9164	4041
252	1	1	11	0	1	1	20	1205	625	193	1	3269	244285	168173	75540
253	1	0	0	0	0	1	20	1289	841	130	1	1089	111910	71360	35225
254	1	1	1	0	1	1	20	715	241	102	1	269	30384	15144	9526
255	1	0	0	0	0	1	20	585	296	72	1	3103	227000	153663	70199
256	1	0	0	0	0	1	20	1155	678	332	1	1168	106578	65195	36416
257	1	0	0	0	0	1	20	1004	503	86	1	0	0	0	0
258	1	0	0	0	0	1	20	1180	365	651	1	0	0	0	0
259	1	0	0	0	0	1	20	633	434	125	1	105	9276	3218	2068
260	1	2	0	0	0	1	20	1183	722	599	1	0	0	0	0
261	1	0	0	0	0	1	20	1199	754	131	1	6	484	255	64
262	1	0	0	0	0	1	20	2828	1506	1176	1	69	9170	5726	3443
263	1	0	0	0	0	1	20	1386	695	132	1	16	1095	138	127
264	1	1	40	0	0	1	20	849	582	141	1	133	12074	1831	2885
265	1	0	0	0	0	1	20	1110	774	120	1	55	4174	1495	1171
266	1	0	0	0	0	1	20	1371	414	153	1	336	37625	24426	11145
267	1	0	0	0	0	1	20	715	403	151	1	1973	185531	125492	59269
268	1	1	0	0	0	1	20	1041	375	296	1	195	31142	20192	10416
269	1	0	0	0	0	1	20	769	644	131	1	450	42644	15206	10916
270	1	0	0	0	0	1	20	1986	1090	354	1	249	43411	26297	15721
271	1	0	0	0	0	1	20	1144	535	756	1	56	6703	2713	2472
272	1	0	0	0	0	1	20	2849	2121	939	1	18	2141	740	668
273	1	0	0	0	0	1	20	2043	1147	557	1	15	1693	812	984
274	1	0	0	0	0	1	20	1700	1004	406	1	1199	113482	71666	38984
275	1	0	0	0	0	1	20	790	541	271	1	186	34610	18691	10860
276	1	0	0	0	0	1	20	1940	1165	413	1	289	31060	14137	10213
277	1	0	0	0	0	1	20	1099	581	472	1	30	3482	512	1495
278	1	0	0	0	0	1	20	1252	600	457	1	51	4624	2427	1664
279	1	0	0	0	0	1	20	567	253	252	1	78	8517	2979	2407
280	1	0	0	0	0	1	20	1499	726	810	1	885	104912	72160	39437
281	1	3	52	0	0	1	20	1540	882	130	1	58	4098	990	816
282	1	0	0	0	0	1	20	1287	731	705	1	0	0	0	0
283	1	1	6	0	2	1	20	740	405	132	1	2	61	0	57
284	1	1	1	0	1	1	20	1202	821	151	1	676	93813	67964	36310
285	1	0	0	0	0	1	20	1927	812	1244	1	3	221	67	198
286	1	0	0	0	0	1	20	1473	540	635	1	3	112	15	54
287	1	0	0	0	0	1	20	1473	543	483	1	2	230	110	45
288	1	0	0	0	0	1	20	2042	832	436	1	3	132	46	25
289	1	0	0	0	0	1	20	1394	377	264	1	3	156	40	21
290	1	0	0	0	0	1	20	1030	474	432	1	432	46315	26451	15888
291	1	0	0	0	0	1	20	1670	1202	200	1	1458	132498	84909	42030
292	1	0	0	0	0	1	20	1850	1105	177	1	3408	253099	175648	78123
293	1	0	0	0	0	1	20	1036	592	209	1	0	0	0	0
294	1	0	0	0	0	1	20	962	308	316	1	3309	251794	176619	77986
295	1	0	0	0	0	1	20	2585	1450	848	1	0	0	0	0
296	1	0	0	0	0	1	20	996	546	268	1	33	3098	945	1007
297	1	0	0	0	0	1	20	1412	605	523	1	33	4984	2759	2165
298	1	1	0	0	0	1	20	1107	680	657	1	150	13225	4453	4756
299	1	0	0	0	0	1	20	2360	1200	1305	1	33	5031	2730	2155
300	1	1	2	0	2	1	20	961	315	377	1	283	29506	14179	9993
301	1	0	0	0	0	1	20	380	155	71	1	520	50846	23987	15283
302	1	0	0	0	0	1	20	1509	535	489	1	293	27684	9521	7898
303	1	0	0	0	0	1	20	2019	662	753	1	3384	258383	180617	79920
304	1	0	0	0	0	1	20	1484	544	330	1	746	72479	39616	22195
305	1	0	0	0	0	1	20	1047	822	270	1	0	0	0	0
306	1	0	0	0	0	1	20	1285	743	659	1	3878	309303	229494	97620
307	1	0	0	0	0	1	20	1544	605	305	1	0	0	0	0
308	1	0	0	0	0	1	20	1461	730	125	1	144	12202	3780	3658
309	1	0	0	0	0	1	20	1346	741	774	1	2	154	15	48
310	1	0	0	0	0	1	20	1040	425	807	1	698	74373	44930	27736
311	1	0	0	0	0	1	20	2041	900	1072	1	559	58508	35047	19891
312	1	0	0	0	0	1	20	496	266	246	1	363	39998	19944	12328
313	1	0	0	0	0	1	20	708	292	216	1	21	2565	431	1465
314	1	0	0	0	0	1	20	1051	734	234	1	4	203	46	34
315	1	0	0	0	0	1	20	1679	804	684	1	15	922	134	372
316	1	0	0	0	0	1	20	508	284	156	1	120	13689	6692	5352
317	1	0	0	0	0	1	20	1338	422	334	1	15	1297	254	495
318	1	1	1	0	1	1	20	1206	619	559	1	29	2388	835	806
319	1	0	0	0	0	1	20	1886	670	664	1	38	4436	2185	1432
320	1	0	0	0	0	1	20	864	595	319	1	1166	11526
