425	1	99	9075	7730	2830	1	5	356	74	153
426	1	99	8916	6405	3638	1	4	114	2	78
427	1	99	7707	5718	3166	1	2	48	0	26
428	1	99	5374	3247	2854	1	2	221	4	123
429	1	99	4287	3060	1990	1	0	0	0	0
430	1	99	7646	5067	3449	1	1	19	0	13
431	1	99	6133	4076	3377	1	13	803	99	457
432	1	99	7490	5929	2881	1	2	68	2	44
433	1	99	7266	5737	2784	1	3	505	219	142
434	1	99	4889	2849	2734	1	0	0	0	0
435	1	99	8054	5840	3579	1	30	2914	1229	982
436	1	99	7470	5138	3260	1	0	0	0	0
437	1	99	8983	6638	3367	1	3	119	5	71
438	1	99	7981	5658	3337	1	1	12	0	10
439	1	99	7086	5039	3130	1	4	147	12	53
440	1	99	5879	3807	3122	1	2	252	5	56
441	1	99	7518	5009	3448	1	0	0	0	0
442	1	99	10647	9528	2880	1	15	1448	600	404
443	1	99	6726	4551	3170	1	22	1934	722	766
444	1	99	6629	4486	3129	1	5	512	8	167
445	1	99	8196	5841	3433	1	6	235	2	113
446	1	99	7301	5388	3372	1	33	3414	847	1360
447	1	99	6365	4159	3392	1	6	405	19	229
448	1	99	6788	4928	2842	1	0	0	0	0
449	1	99	5756	3709	3036	1	2	72	0	42
450	1	99	6926	4860	3198	1	5	169	6	110
451	1	99	7293	5773	2882	1	3	524	95	179
452	1	99	7001	4908	3196	1	10	680	193	365
453	1	99	7743	5641	3437	1	21	1681	451	680
454	1	99	7776	5700	3409	1	1	70	0	58
455	1	99	6496	4756	2543	1	2	95	15	51
456	1	99	7589	5265	3289	1	10	276	34	179
457	1	99	7556	5469	3345	1	1	18	0	8
458	1	99	4766	3342	1836	1	14	574	76	285
459	1	99	10639	9534	2864	1	3	178	0	62
460	1	99	4301	3086	2009	1	3	93	2	54
461	1	99	7190	4787	3140	1	6	422	67	203
462	1	99	7613	5414	2453	1	3	335	8	91
463	1	99	9209	7841	2925	1	0	0	0	0
464	1	99	6363	4286	3488	1	1	18	0	16
465	1	99	7701	5619	3446	1	9	576	46	177
466	1	99	9059	7430	2726	1	7	736	241	317
467	1	99	8738	7325	2885	1	32	2676	1293	825
468	1	99	6990	5073	3413	1	0	0	0	0
469	1	99	7365	5116	3393	1	0	0	0	0
470	1	99	7527	5090	3442	1	1	96	0	54
471	1	99	7118	4785	3117	1	1	38	0	34
472	1	99	4898	2911	2758	1	0	0	0	0
473	1	99	4934	3501	2206	1	2	96	0	41
474	1	99	7604	5081	3411	1	0	0	0	0
475	1	99	5658	3770	2733	1	9	220	49	176
476	1	99	7580	5096	3019	1	2	65	0	33
477	1	99	5210	3331	2490	1	1	19	0	12
478	1	99	6546	4325	3630	1	6	176	6	102
479	1	99	6196	3960	2837	1	0	0	0	0
480	1	99	8811	6567	3413	1	7	1467	447	570
481	1	99	6309	4113	3393	1	3	148	25	108
482	1	99	7352	5405	3510	1	11	772	342	357
483	1	99	7379	4832	3312	1	3	129	12	78
484	1	99	4628	3191	1763	1	27	2507	791	894
485	1	99	5953	4082	2531	1	1	28	0	21
486	1	99	7614	5056	3409	1	2	115	0	56
487	1	99	5639	3501	2924	1	0	0	0	0
488	1	99	7776	5700	3407	1	1	19	0	11
489	1	99	5568	3764	2726	1	13	513	129	296
490	1	99	7920	6308	2708	1	7	1080	129	277
491	1	99	5901	3797	3060	1	4	224	47	129
492	1	99	4979	3557	2218	1	9	700	124	340
493	1	99	7565	5258	3279	1	2	224	0	123
494	1	99	9408	7029	3413	1	1	10	0	10
495	1	99	8580	7111	2931	1	45	4895	3469	1287
496	1	99	8532	7133	2808	1	0	0	0	0
497	1	99	7368	5776	2471	1	1	17	0	17
498	1	99	6805	4568	3067	1	2	813	7	123
499	1	99	6510	4799	2879	1	0	0	0	0
500	1	99	5031	3117	2860	1	3	132	2	72
501	1	99	7307	5799	2833	1	1	38	0	34
502	1	99	8367	6767	2692	1	102	8771	6145	3047
503	1	99	6556	4411	3107	1	10	702	53	263
504	1	99	6683	4623	3148	1	10	523	79	245
505	1	99	8771	6424	3280	1	3	296	8	67
506	1	99	4233	3007	1981	1	2	45	0	27
507	1	99	6821	4881	2864	1	0	0	0	0
508	1	99	7629	5069	3422	1	1	14	0	12
509	1	99	6329	4034	3385	1	4	92	0	35
510	1	99	4720	3014	2672	1	0	0	0	0
511	1	99	5888	4005	2933	1	3	54	0	39
512	1	99	3844	2424	1848	1	0	0	0	0
513	1	99	8934	7398	2898	1	5	390	14	113
514	1	99	8963	7566	2861	1	28	2626	1068	668
515	1	99	8605	7205	2881	1	10	482	121	213
516	1	99	6347	4472	2590	1	1	66	0	33
517	1	99	6954	4807	3210	1	0	0	0	0
518	1	99	6482	4370	3027	1	12	512	51	192
519	1	99	4227	3030	1961	1	4	156	0	87
520	1	99	6975	4631	3510	1	3	172	0	37
521	1	99	7402	5516	2303	1	2	313	14	142
522	1	99	5523	3648	2955	1	5	120	8	74
523	1	99	7665	5580	3388	1	6	424	17	214
524	1	99	6430	4322	2955	1	0	0	0	0
525	1	99	6547	4284	3256	1	3	354	8	158
526	1	99	6405	4289	3107	1	2	65	0	28
527	1	99	6517	4383	3048	1	8	786	89	344
528	1	99	6768	4752	3144	1	1	27	0	18
529	1	99	7960	6530	2679	1	36	3840	1439	1238
530	1	99	6959	5288	2803	1	1	24	0	13
531	1	99	7174	4682	3037	1	14	825	183	309
532	1	99	6308	4435	2573	1	0	0	0	0
533	1	99	8689	6268	3629	1	1	39	0	32
534	1	99	6613	4528	3118	1	4	448	65	201
535	1	99	8189	5504	3205	1	1	46	0	28
536	1	99	4281	3051	2003	1	3	117	34	49
537	1	99	7287	5498	2292	1	1	31	0	7
538	1	99	7296	4890	3054	1	2	101	0	29
539	1	99	6810	4317	3404	1	8	621	238	341
540	1	99	6328	4456	2582	1	0	0	0	0
541	1	99	6827	4318	3411	1	4	274	5	117
542	1	99	6157	3894	3197	1	9	348	21	192
543	1	99	8165	5628	3633	1	23	1951	604	897
544	1	99	4832	2812	2665	1	1	14	0	10
545	1	99	6697	4628	3208	1	7	682	192	209
546	1	99	7098	5024	3214	1	17	625	137	401
547	1	99	5284	3314	2625	1	9	683	121	410
548	1	99	7815	6352	2961	1	17	1215	374	559
549	1	99	7304	4783	3424	1	2	30	2	24
550	1	99	8795	6607	3341	1	2	49	0	23
551	1	99	8004	5333	3194	1	2	85	0	27
552	1	99	6298	4415	2573	1	1	12	0	10
553	1	99	7688	6199	2944	1	9	626	99	296
554	1	99	6478	4384	3324	1	3	91	6	47
555	1	99	5349	3360	2657	1	22	1885	383	685
